id,order_date,delivery_date,delivered,product_id,product,category,cost,amount,price,discount,taxes,freight_cost
21bfe063-3110-4a1f-83e2-f1503cbfe81f,11/01/2022,13/01/2022,FALSE,d83fc804-f991-4d35-9f2a-40fe0258ed5c,Tablet Android,Tablets,6.128.000,40.000,667.953,4.910,2.000,1.420
21bfe063-3110-4a1f-83e2-f1503cbfe81f,11/01/2022,13/01/2022,FALSE,ca366536-7852-4935-a667-af0d75fbea7a,SSD,Armazenamento,7.951.000,79.000,663.185,4.550,2.000,1.310
21bfe063-3110-4a1f-83e2-f1503cbfe81f,11/01/2022,13/01/2022,FALSE,a8c1804a-c368-480c-9b1e-dcd5a01b5168,Impressora Multifuncional,Periféricos,7.656.000,99.000,721.054,5.000,2.000,2.780
21bfe063-3110-4a1f-83e2-f1503cbfe81f,11/01/2022,13/01/2022,FALSE,a4683878-cde0-4ff1-891d-82b63ac66e50,Caixa de Som Bluetooth,Áudio,4.379.000,43.000,457.189,2.460,2.000,5.000
21bfe063-3110-4a1f-83e2-f1503cbfe81f,11/01/2022,13/01/2022,FALSE,e799e77b-0a8c-46da-a27f-bc4a13c98467,Roteador,Redes,5.161.000,7.000,557.337,5.000,1.910,2.430
21bfe063-3110-4a1f-83e2-f1503cbfe81f,11/01/2022,13/01/2022,FALSE,0ff9542b-e317-4913-833d-5b0b0f7c0d0f,Cabo HDMI 4K,Acessórios,9.484.000,45.000,691.528,5.000,1.440,4.410
21bfe063-3110-4a1f-83e2-f1503cbfe81f,11/01/2022,13/01/2022,FALSE,f61d6430-37b1-4683-94a9-f128f1c66b01,Cabo de Rede,Redes,7.930.000,43.000,660.731,3.350,2.000,2.030
859e4ad5-bc10-409a-9094-68b3f7a0d009,11/01/2022,20/01/2022,TRUE,27850f95-24ad-4c89-989c-8148ad58ef36,Adaptador Bluetooth,Acessórios,2.114.000,70.000,224.264,2.860,1.670,1.470
859e4ad5-bc10-409a-9094-68b3f7a0d009,11/01/2022,20/01/2022,TRUE,a7da50ae-1205-4833-9135-81a9a0e37b3b,Hub USB 3.0,Acessórios,3.051.000,46.000,171.835,1.230,1.380,5.000
859e4ad5-bc10-409a-9094-68b3f7a0d009,11/01/2022,20/01/2022,TRUE,e53ef18e-fd36-47d8-81d0-040fb78c0897,Fonte de Alimentação,Energia,3.506.000,56.000,246.210,3.320,2.000,3.480
859e4ad5-bc10-409a-9094-68b3f7a0d009,11/01/2022,20/01/2022,TRUE,bac43980-c9bc-4a38-bbb2-d66fe979e348,Placa de Vídeo,Componentes,8.534.000,78.000,791.943,1.330,2.000,2.630
859e4ad5-bc10-409a-9094-68b3f7a0d009,11/01/2022,20/01/2022,TRUE,66a02691-49da-4162-9bc3-a89e3d3503ba,Caixa de Som,Áudio,6.870.000,76.000,648.810,4.590,1.150,3.690
859e4ad5-bc10-409a-9094-68b3f7a0d009,11/01/2022,20/01/2022,TRUE,1ccf3b41-1ea3-48f9-870a-eb475dbde6d4,Cabo HDMI,Acessórios,9.631.000,45.000,1.025.511,2.770,1.480,2.440
859e4ad5-bc10-409a-9094-68b3f7a0d009,11/01/2022,20/01/2022,TRUE,e5c01141-2a60-4378-bcb7-cda3ab621dd8,Fone de Ouvido Sem Fio,Áudio,4.230.000,42.000,423.675,1.500,2.000,5.000
859e4ad5-bc10-409a-9094-68b3f7a0d009,11/01/2022,20/01/2022,TRUE,baa6df5e-d578-4f71-acee-6cb7b741f998,Placa-Mãe,Componentes,8.557.000,54.000,689.190,2.940,2.000,3.950
9a68be46-0c2a-4a0d-a77c-7a790763fe9b,11/01/2022,24/01/2022,TRUE,44ffe4a2-3ba1-4b85-ad47-0c195eb4cc8d,Estabilizador 1000VA,Energia,8.713.000,49.000,931.132,2.060,2.000,4.040
fe357006-9767-4ab8-9af0-6a96d3fed575,12/01/2022,14/01/2022,TRUE,db06dfb1-efcc-445e-8526-39bd66d44b25,Monitor Gamer,Periféricos,9.563.000,10.000,891.814,5.000,2.000,4.560
fe357006-9767-4ab8-9af0-6a96d3fed575,12/01/2022,14/01/2022,TRUE,98549fde-2cf5-4c19-a93d-d92648869276,Cartucho de Tinta HP,Suprimentos,6.048.000,84.000,499.871,2.990,2.000,4.130
fe357006-9767-4ab8-9af0-6a96d3fed575,12/01/2022,14/01/2022,TRUE,85347903-6f15-4899-a091-f510fde22fd0,Mousepad,Acessórios,2.299.000,21.000,241.729,3.780,2.000,1.860
fe357006-9767-4ab8-9af0-6a96d3fed575,12/01/2022,14/01/2022,TRUE,d83fc804-f991-4d35-9f2a-40fe0258ed5c,Tablet Android,Tablets,6.128.000,62.000,667.953,5.000,2.000,1.170
fe357006-9767-4ab8-9af0-6a96d3fed575,12/01/2022,14/01/2022,TRUE,e5c01141-2a60-4378-bcb7-cda3ab621dd8,Fone de Ouvido Sem Fio,Áudio,4.230.000,55.000,423.675,4.840,2.000,5.000
fe357006-9767-4ab8-9af0-6a96d3fed575,12/01/2022,14/01/2022,TRUE,8c14d2fe-6b93-4e0b-8d8a-e2da83a60c25,Hub USB,Acessórios,2.554.000,10.000,155.889,3.400,2.000,1.980
fe357006-9767-4ab8-9af0-6a96d3fed575,12/01/2022,14/01/2022,TRUE,18b380da-f191-408a-a23b-be727828c8b8,Notebook Gamer,Computadores,5.477.000,98.000,559.901,1.000,1.640,3.980
fe357006-9767-4ab8-9af0-6a96d3fed575,12/01/2022,14/01/2022,TRUE,54f21b33-791f-4d06-b3aa-0ef9b061a8a4,Teclado,Acessórios,7.655.000,15.000,771.857,3.880,1.070,4.830
82412b5b-f517-419b-b60e-3e17261ff6ab,12/01/2022,05/02/2022,TRUE,f103ce15-4685-4343-801e-799afdd7ad5a,Headset,Áudio,8.367.000,59.000,739.884,5.000,2.000,1.880
82412b5b-f517-419b-b60e-3e17261ff6ab,12/01/2022,05/02/2022,TRUE,8c14d2fe-6b93-4e0b-8d8a-e2da83a60c25,Hub USB,Acessórios,2.554.000,27.000,155.889,2.300,1.540,3.910
82412b5b-f517-419b-b60e-3e17261ff6ab,12/01/2022,05/02/2022,TRUE,85e1f974-c7b6-44b0-8b57-a5991908d181,Scanner,Periféricos,2.281.000,25.000,163.682,4.670,2.000,5.000
da908e74-820b-44a8-8812-5d08bdeeb66b,12/01/2022,07/02/2022,TRUE,c35358ba-fa16-4f7c-aea9-c749cc41f74d,Mouse,Acessórios,4.366.000,12.000,411.590,5.000,2.000,4.920
da908e74-820b-44a8-8812-5d08bdeeb66b,12/01/2022,07/02/2022,TRUE,a8c1804a-c368-480c-9b1e-dcd5a01b5168,Impressora Multifuncional,Periféricos,7.656.000,70.000,721.054,5.000,1.620,5.000
da908e74-820b-44a8-8812-5d08bdeeb66b,12/01/2022,07/02/2022,TRUE,e53ef18e-fd36-47d8-81d0-040fb78c0897,Fonte de Alimentação,Energia,3.506.000,73.000,246.210,2.810,1.600,5.000
58e15f09-9535-491b-815b-de44b31d386d,12/01/2022,22/01/2022,TRUE,e64f72d7-5b4b-466f-a445-83c677d004c7,Gabinete,Componentes,3.896.000,76.000,247.890,1.180,2.000,4.760
84588ea7-f07f-4a42-b442-d9cafb68d0ca,12/01/2022,21/01/2022,TRUE,7c9d4229-4c08-45d0-91d9-c23a49a80cb8,Estabilizador,Energia,5.481.000,31.000,384.935,1.730,2.000,5.000
84588ea7-f07f-4a42-b442-d9cafb68d0ca,12/01/2022,21/01/2022,TRUE,2f066034-6660-4f43-bed1-f431bcdf1c28,Monitor,Periféricos,3.169.000,63.000,233.362,5.000,1.700,4.290
84588ea7-f07f-4a42-b442-d9cafb68d0ca,12/01/2022,21/01/2022,TRUE,a4683878-cde0-4ff1-891d-82b63ac66e50,Caixa de Som Bluetooth,Áudio,4.379.000,76.000,457.189,5.000,2.000,5.000
38ba9b03-7960-4173-b805-ce51ac130915,13/01/2022,20/01/2022,TRUE,e53ef18e-fd36-47d8-81d0-040fb78c0897,Fonte de Alimentação,Energia,3.506.000,19.000,246.210,4.180,2.000,1.700
38ba9b03-7960-4173-b805-ce51ac130915,13/01/2022,20/01/2022,TRUE,c35358ba-fa16-4f7c-aea9-c749cc41f74d,Mouse,Acessórios,4.366.000,21.000,411.590,5.000,1.900,2.190
38ba9b03-7960-4173-b805-ce51ac130915,13/01/2022,20/01/2022,TRUE,44ffe4a2-3ba1-4b85-ad47-0c195eb4cc8d,Estabilizador 1000VA,Energia,8.713.000,92.000,931.132,2.230,2.000,5.000
38ba9b03-7960-4173-b805-ce51ac130915,13/01/2022,20/01/2022,TRUE,54f21b33-791f-4d06-b3aa-0ef9b061a8a4,Teclado,Acessórios,7.655.000,17.000,771.857,1.380,1.800,1.630
38ba9b03-7960-4173-b805-ce51ac130915,13/01/2022,20/01/2022,TRUE,e5508320-9789-4195-aac9-b9d4c4d18292,HD Externo,Armazenamento,9.232.000,86.000,511.502,2.420,1.740,3.650
38ba9b03-7960-4173-b805-ce51ac130915,13/01/2022,20/01/2022,TRUE,98549fde-2cf5-4c19-a93d-d92648869276,Cartucho de Tinta HP,Suprimentos,6.048.000,76.000,499.871,3.630,1.470,3.620
38ba9b03-7960-4173-b805-ce51ac130915,13/01/2022,20/01/2022,TRUE,baa6df5e-d578-4f71-acee-6cb7b741f998,Placa-Mãe,Componentes,8.557.000,40.000,689.190,1.420,2.000,5.000
38ba9b03-7960-4173-b805-ce51ac130915,13/01/2022,20/01/2022,TRUE,6c5ab492-4430-4c5b-b9da-fb66dbfb0e7e,Scanner Profissional,Periféricos,8.944.000,58.000,515.699,4.920,1.480,1.090
003d00bf-4887-488e-998f-4237f9f10a10,13/01/2022,25/01/2022,TRUE,a7da50ae-1205-4833-9135-81a9a0e37b3b,Hub USB 3.0,Acessórios,3.051.000,87.000,171.835,4.180,1.960,3.730
ea98ba8f-b390-4e12-bee3-4d57b76704e5,13/01/2022,24/01/2022,FALSE,8c14d2fe-6b93-4e0b-8d8a-e2da83a60c25,Hub USB,Acessórios,2.554.000,95.000,155.889,4.860,1.630,3.610
ea98ba8f-b390-4e12-bee3-4d57b76704e5,13/01/2022,24/01/2022,FALSE,baa6df5e-d578-4f71-acee-6cb7b741f998,Placa-Mãe,Componentes,8.557.000,35.000,689.190,1.710,2.000,4.240
ea98ba8f-b390-4e12-bee3-4d57b76704e5,13/01/2022,24/01/2022,FALSE,c35358ba-fa16-4f7c-aea9-c749cc41f74d,Mouse,Acessórios,4.366.000,34.000,411.590,2.440,1.340,5.000
ea98ba8f-b390-4e12-bee3-4d57b76704e5,13/01/2022,24/01/2022,FALSE,f103ce15-4685-4343-801e-799afdd7ad5a,Headset,Áudio,8.367.000,83.000,739.884,4.780,1.950,1.260
ea98ba8f-b390-4e12-bee3-4d57b76704e5,13/01/2022,24/01/2022,FALSE,43511872-185c-4705-8cf5-0ce79927fcf1,Fone de Ouvido,Áudio,5.997.000,27.000,572.818,2.530,2.000,5.000
ea98ba8f-b390-4e12-bee3-4d57b76704e5,13/01/2022,24/01/2022,FALSE,bac43980-c9bc-4a38-bbb2-d66fe979e348,Placa de Vídeo,Componentes,8.534.000,72.000,791.943,4.040,2.000,4.700
8bec987f-e65b-41d9-9ae2-38d6ca256c0c,13/01/2022,14/01/2022,TRUE,f8a7ccd8-bb76-4291-8414-e4268e72c1d2,Pendrive 128GB,Armazenamento,6.376.000,28.000,640.554,4.640,1.240,5.000
8bec987f-e65b-41d9-9ae2-38d6ca256c0c,13/01/2022,14/01/2022,TRUE,f103ce15-4685-4343-801e-799afdd7ad5a,Headset,Áudio,8.367.000,86.000,739.884,1.580,1.090,2.880
8bec987f-e65b-41d9-9ae2-38d6ca256c0c,13/01/2022,14/01/2022,TRUE,12641bc1-0aa7-478b-9a54-7a02706294aa,Placa de Vídeo GeForce,Componentes,5.728.000,3.000,428.820,1.430,2.000,1.230
8bec987f-e65b-41d9-9ae2-38d6ca256c0c,13/01/2022,14/01/2022,TRUE,3f892824-550d-41c0-ac19-98ca5f558f81,Notebook,Computadores,6.449.000,85.000,559.563,3.610,2.000,3.850
8bec987f-e65b-41d9-9ae2-38d6ca256c0c,13/01/2022,14/01/2022,TRUE,f056d272-ab70-417c-8a78-6ade8ccfecb8,Headset Gamer,Áudio,3.008.000,31.000,203.107,3.790,1.500,1.540
8bec987f-e65b-41d9-9ae2-38d6ca256c0c,13/01/2022,14/01/2022,TRUE,9d599895-1516-4ff9-8ce3-b63d604c45ba,Webcam Full HD,Periféricos,8.035.000,47.000,877.767,1.360,1.230,2.000
8bec987f-e65b-41d9-9ae2-38d6ca256c0c,13/01/2022,14/01/2022,TRUE,605ab08e-5dff-4b0f-9c3b-620036609a44,Teclado Mecânico,Acessórios,9.460.000,79.000,777.302,2.550,2.000,5.000
e222baa6-ebe7-4233-b7cb-40aa8c146e70,13/01/2022,02/02/2022,FALSE,a4683878-cde0-4ff1-891d-82b63ac66e50,Caixa de Som Bluetooth,Áudio,4.379.000,85.000,457.189,4.470,2.000,4.780
e222baa6-ebe7-4233-b7cb-40aa8c146e70,13/01/2022,02/02/2022,FALSE,7cb06038-6876-491e-b69d-6750a4ccf085,HD Externo 1TB,Armazenamento,3.476.000,55.000,253.986,4.260,1.140,4.460
1ee287cd-e92c-465c-a02a-2931cf1d9734,13/01/2022,20/01/2022,TRUE,54f21b33-791f-4d06-b3aa-0ef9b061a8a4,Teclado,Acessórios,7.655.000,60.000,771.857,5.000,1.500,3.410
1ee287cd-e92c-465c-a02a-2931cf1d9734,13/01/2022,20/01/2022,TRUE,6c5ab492-4430-4c5b-b9da-fb66dbfb0e7e,Scanner Profissional,Periféricos,8.944.000,97.000,515.699,5.000,2.000,5.000
1ee287cd-e92c-465c-a02a-2931cf1d9734,13/01/2022,20/01/2022,TRUE,f61d6430-37b1-4683-94a9-f128f1c66b01,Cabo de Rede,Redes,7.930.000,42.000,660.731,1.710,2.000,1.930
1ee287cd-e92c-465c-a02a-2931cf1d9734,13/01/2022,20/01/2022,TRUE,baa6df5e-d578-4f71-acee-6cb7b741f998,Placa-Mãe,Componentes,8.557.000,30.000,689.190,1.300,1.830,1.180
1ee287cd-e92c-465c-a02a-2931cf1d9734,13/01/2022,20/01/2022,TRUE,ea2f9a60-952b-4d22-a05c-d262e0b67934,Cooler,Componentes,2.508.000,46.000,195.405,5.000,1.250,5.000
1ee287cd-e92c-465c-a02a-2931cf1d9734,13/01/2022,20/01/2022,TRUE,f103ce15-4685-4343-801e-799afdd7ad5a,Headset,Áudio,8.367.000,16.000,739.884,2.400,1.630,5.000
bcbba554-ce81-477f-9ff7-22a369d3dfbf,13/01/2022,14/01/2022,TRUE,9d599895-1516-4ff9-8ce3-b63d604c45ba,Webcam Full HD,Periféricos,8.035.000,10.000,877.767,5.000,2.000,4.750
bcbba554-ce81-477f-9ff7-22a369d3dfbf,13/01/2022,14/01/2022,TRUE,f8a7ccd8-bb76-4291-8414-e4268e72c1d2,Pendrive 128GB,Armazenamento,6.376.000,14.000,640.554,4.600,1.880,1.480
bcbba554-ce81-477f-9ff7-22a369d3dfbf,13/01/2022,14/01/2022,TRUE,e5c01141-2a60-4378-bcb7-cda3ab621dd8,Fone de Ouvido Sem Fio,Áudio,4.230.000,36.000,423.675,2.850,2.000,2.310
bcbba554-ce81-477f-9ff7-22a369d3dfbf,13/01/2022,14/01/2022,TRUE,a4683878-cde0-4ff1-891d-82b63ac66e50,Caixa de Som Bluetooth,Áudio,4.379.000,9.000,457.189,3.330,2.000,1.150
bcbba554-ce81-477f-9ff7-22a369d3dfbf,13/01/2022,14/01/2022,TRUE,ea2f9a60-952b-4d22-a05c-d262e0b67934,Cooler,Componentes,2.508.000,59.000,195.405,2.770,1.080,1.940
af3d5ff7-bb54-43ac-b93e-cfc3fe5519a0,14/01/2022,12/02/2022,TRUE,85347903-6f15-4899-a091-f510fde22fd0,Mousepad,Acessórios,2.299.000,82.000,241.729,1.260,1.270,1.440
af3d5ff7-bb54-43ac-b93e-cfc3fe5519a0,14/01/2022,12/02/2022,TRUE,bac43980-c9bc-4a38-bbb2-d66fe979e348,Placa de Vídeo,Componentes,8.534.000,37.000,791.943,3.490,2.000,3.090
ed83f07d-d59a-4e7d-aea7-ad122757c195,14/01/2022,27/01/2022,FALSE,ca366536-7852-4935-a667-af0d75fbea7a,SSD,Armazenamento,7.951.000,69.000,663.185,4.810,2.000,5.000
ed83f07d-d59a-4e7d-aea7-ad122757c195,14/01/2022,27/01/2022,FALSE,7c9d4229-4c08-45d0-91d9-c23a49a80cb8,Estabilizador,Energia,5.481.000,34.000,384.935,2.010,2.000,4.680
ed83f07d-d59a-4e7d-aea7-ad122757c195,14/01/2022,27/01/2022,FALSE,0ff9542b-e317-4913-833d-5b0b0f7c0d0f,Cabo HDMI 4K,Acessórios,9.484.000,49.000,691.528,1.710,1.370,2.600
ed83f07d-d59a-4e7d-aea7-ad122757c195,14/01/2022,27/01/2022,FALSE,7cb06038-6876-491e-b69d-6750a4ccf085,HD Externo 1TB,Armazenamento,3.476.000,17.000,253.986,4.830,1.290,1.630
ed83f07d-d59a-4e7d-aea7-ad122757c195,14/01/2022,27/01/2022,FALSE,3f892824-550d-41c0-ac19-98ca5f558f81,Notebook,Computadores,6.449.000,86.000,559.563,3.760,2.000,1.380
ed83f07d-d59a-4e7d-aea7-ad122757c195,14/01/2022,27/01/2022,FALSE,85347903-6f15-4899-a091-f510fde22fd0,Mousepad,Acessórios,2.299.000,37.000,241.729,3.120,1.650,1.570
ed83f07d-d59a-4e7d-aea7-ad122757c195,14/01/2022,27/01/2022,FALSE,43511872-185c-4705-8cf5-0ce79927fcf1,Fone de Ouvido,Áudio,5.997.000,92.000,572.818,4.330,2.000,1.620
ed83f07d-d59a-4e7d-aea7-ad122757c195,14/01/2022,27/01/2022,FALSE,baa6df5e-d578-4f71-acee-6cb7b741f998,Placa-Mãe,Componentes,8.557.000,14.000,689.190,2.360,1.980,2.260
a588d3fb-faaf-4d24-ab24-0331fe50fba5,14/01/2022,26/01/2022,TRUE,3f892824-550d-41c0-ac19-98ca5f558f81,Notebook,Computadores,6.449.000,21.000,559.563,3.130,1.720,4.220
a588d3fb-faaf-4d24-ab24-0331fe50fba5,14/01/2022,26/01/2022,TRUE,12641bc1-0aa7-478b-9a54-7a02706294aa,Placa de Vídeo GeForce,Componentes,5.728.000,91.000,428.820,3.680,2.000,2.790
a588d3fb-faaf-4d24-ab24-0331fe50fba5,14/01/2022,26/01/2022,TRUE,f61d6430-37b1-4683-94a9-f128f1c66b01,Cabo de Rede,Redes,7.930.000,92.000,660.731,1.840,2.000,5.000
a588d3fb-faaf-4d24-ab24-0331fe50fba5,14/01/2022,26/01/2022,TRUE,51a020f0-17d6-4c8c-837f-e252406486bc,Impressora,Periféricos,9.912.000,40.000,745.005,3.570,2.000,5.000
a588d3fb-faaf-4d24-ab24-0331fe50fba5,14/01/2022,26/01/2022,TRUE,c35358ba-fa16-4f7c-aea9-c749cc41f74d,Mouse,Acessórios,4.366.000,75.000,411.590,3.010,1.880,1.740
a588d3fb-faaf-4d24-ab24-0331fe50fba5,14/01/2022,26/01/2022,TRUE,43511872-185c-4705-8cf5-0ce79927fcf1,Fone de Ouvido,Áudio,5.997.000,8.000,572.818,2.760,1.470,2.440
a588d3fb-faaf-4d24-ab24-0331fe50fba5,14/01/2022,26/01/2022,TRUE,ca366536-7852-4935-a667-af0d75fbea7a,SSD,Armazenamento,7.951.000,13.000,663.185,1.120,2.000,4.640
a588d3fb-faaf-4d24-ab24-0331fe50fba5,14/01/2022,26/01/2022,TRUE,e64f72d7-5b4b-466f-a445-83c677d004c7,Gabinete,Componentes,3.896.000,66.000,247.890,1.350,2.000,1.700
a588d3fb-faaf-4d24-ab24-0331fe50fba5,14/01/2022,26/01/2022,TRUE,dd082ee4-b813-47e3-b34c-68efb693170b,Cartucho de Tinta,Suprimentos,5.745.000,62.000,501.930,1.590,2.000,5.000
a588d3fb-faaf-4d24-ab24-0331fe50fba5,14/01/2022,26/01/2022,TRUE,e5c01141-2a60-4378-bcb7-cda3ab621dd8,Fone de Ouvido Sem Fio,Áudio,4.230.000,58.000,423.675,5.000,1.250,1.500
f769077a-9bb2-4fc8-b091-37ea7034c955,14/01/2022,31/01/2022,FALSE,ca366536-7852-4935-a667-af0d75fbea7a,SSD,Armazenamento,7.951.000,64.000,663.185,3.790,1.510,2.730
f769077a-9bb2-4fc8-b091-37ea7034c955,14/01/2022,31/01/2022,FALSE,18b380da-f191-408a-a23b-be727828c8b8,Notebook Gamer,Computadores,5.477.000,90.000,559.901,2.300,2.000,5.000
f769077a-9bb2-4fc8-b091-37ea7034c955,14/01/2022,31/01/2022,FALSE,7fb4594c-9085-415c-aed3-4c2c6eed21e4,Tablet,Tablets,5.589.000,84.000,308.841,5.000,1.240,5.000
f769077a-9bb2-4fc8-b091-37ea7034c955,14/01/2022,31/01/2022,FALSE,a7da50ae-1205-4833-9135-81a9a0e37b3b,Hub USB 3.0,Acessórios,3.051.000,18.000,171.835,4.740,2.000,2.280
f769077a-9bb2-4fc8-b091-37ea7034c955,14/01/2022,31/01/2022,FALSE,85e1f974-c7b6-44b0-8b57-a5991908d181,Scanner,Periféricos,2.281.000,20.000,163.682,3.690,2.000,5.000
f769077a-9bb2-4fc8-b091-37ea7034c955,14/01/2022,31/01/2022,FALSE,f61d6430-37b1-4683-94a9-f128f1c66b01,Cabo de Rede,Redes,7.930.000,3.000,660.731,5.000,1.670,1.720
f769077a-9bb2-4fc8-b091-37ea7034c955,14/01/2022,31/01/2022,FALSE,e5508320-9789-4195-aac9-b9d4c4d18292,HD Externo,Armazenamento,9.232.000,43.000,511.502,4.840,1.510,4.780
f769077a-9bb2-4fc8-b091-37ea7034c955,14/01/2022,31/01/2022,FALSE,a8c1804a-c368-480c-9b1e-dcd5a01b5168,Impressora Multifuncional,Periféricos,7.656.000,14.000,721.054,1.050,1.630,3.150
f769077a-9bb2-4fc8-b091-37ea7034c955,14/01/2022,31/01/2022,FALSE,f8a7ccd8-bb76-4291-8414-e4268e72c1d2,Pendrive 128GB,Armazenamento,6.376.000,95.000,640.554,4.550,1.850,3.230
b0aae801-6d97-475c-87e7-dc94f85f26b8,14/01/2022,08/02/2022,TRUE,1ccf3b41-1ea3-48f9-870a-eb475dbde6d4,Cabo HDMI,Acessórios,9.631.000,63.000,1.025.511,2.370,1.990,3.260
b0aae801-6d97-475c-87e7-dc94f85f26b8,14/01/2022,08/02/2022,TRUE,f61d6430-37b1-4683-94a9-f128f1c66b01,Cabo de Rede,Redes,7.930.000,90.000,660.731,3.560,1.320,2.010
1e4a5e6d-ffa5-46bd-a0b9-c83b013ba201,14/01/2022,23/01/2022,TRUE,44ffe4a2-3ba1-4b85-ad47-0c195eb4cc8d,Estabilizador 1000VA,Energia,8.713.000,82.000,931.132,3.950,2.000,3.220
6ee33db5-ad6d-448d-822f-00f000e5e2fd,14/01/2022,24/01/2022,TRUE,85e1f974-c7b6-44b0-8b57-a5991908d181,Scanner,Periféricos,2.281.000,88.000,163.682,2.160,1.710,4.230
6ee33db5-ad6d-448d-822f-00f000e5e2fd,14/01/2022,24/01/2022,TRUE,0ad70f9c-dc0b-4c6c-87f7-39ef6dafe1fb,Webcam,Periféricos,2.117.000,77.000,170.931,3.320,1.680,3.600
6ee33db5-ad6d-448d-822f-00f000e5e2fd,14/01/2022,24/01/2022,TRUE,7c9d4229-4c08-45d0-91d9-c23a49a80cb8,Estabilizador,Energia,5.481.000,99.000,384.935,5.000,2.000,2.660
0ad94b07-56f2-40c0-a12c-9995d2370715,14/01/2022,17/01/2022,FALSE,9d599895-1516-4ff9-8ce3-b63d604c45ba,Webcam Full HD,Periféricos,8.035.000,61.000,877.767,3.500,2.000,3.350
0ad94b07-56f2-40c0-a12c-9995d2370715,14/01/2022,17/01/2022,FALSE,e53ef18e-fd36-47d8-81d0-040fb78c0897,Fonte de Alimentação,Energia,3.506.000,8.000,246.210,5.000,2.000,2.150
0ad94b07-56f2-40c0-a12c-9995d2370715,14/01/2022,17/01/2022,FALSE,14223b2f-f6f9-4e42-afe7-7e8c2749ca4a,Pen Drive,Armazenamento,7.251.000,62.000,653.400,1.560,1.420,4.660
0ad94b07-56f2-40c0-a12c-9995d2370715,14/01/2022,17/01/2022,FALSE,e5508320-9789-4195-aac9-b9d4c4d18292,HD Externo,Armazenamento,9.232.000,92.000,511.502,5.000,1.570,2.100
0ad94b07-56f2-40c0-a12c-9995d2370715,14/01/2022,17/01/2022,FALSE,a7da50ae-1205-4833-9135-81a9a0e37b3b,Hub USB 3.0,Acessórios,3.051.000,90.000,171.835,2.710,2.000,2.710
0ad94b07-56f2-40c0-a12c-9995d2370715,14/01/2022,17/01/2022,FALSE,85e1f974-c7b6-44b0-8b57-a5991908d181,Scanner,Periféricos,2.281.000,78.000,163.682,3.120,1.060,1.380
ae059ab0-767d-44e4-910e-f09768298e83,15/01/2022,23/01/2022,TRUE,14223b2f-f6f9-4e42-afe7-7e8c2749ca4a,Pen Drive,Armazenamento,7.251.000,3.000,653.400,5.000,2.000,1.820
ae059ab0-767d-44e4-910e-f09768298e83,15/01/2022,23/01/2022,TRUE,43511872-185c-4705-8cf5-0ce79927fcf1,Fone de Ouvido,Áudio,5.997.000,75.000,572.818,3.490,2.000,5.000
ae059ab0-767d-44e4-910e-f09768298e83,15/01/2022,23/01/2022,TRUE,8c14d2fe-6b93-4e0b-8d8a-e2da83a60c25,Hub USB,Acessórios,2.554.000,26.000,155.889,3.150,2.000,4.130
0da180a3-e8ae-4940-b0f5-1e690e914797,15/01/2022,11/02/2022,TRUE,12641bc1-0aa7-478b-9a54-7a02706294aa,Placa de Vídeo GeForce,Componentes,5.728.000,11.000,428.820,3.110,2.000,4.800
0da180a3-e8ae-4940-b0f5-1e690e914797,15/01/2022,11/02/2022,TRUE,e53ef18e-fd36-47d8-81d0-040fb78c0897,Fonte de Alimentação,Energia,3.506.000,66.000,246.210,3.600,2.000,4.560
0da180a3-e8ae-4940-b0f5-1e690e914797,15/01/2022,11/02/2022,TRUE,7cb06038-6876-491e-b69d-6750a4ccf085,HD Externo 1TB,Armazenamento,3.476.000,38.000,253.986,1.190,1.930,3.330
0da180a3-e8ae-4940-b0f5-1e690e914797,15/01/2022,11/02/2022,TRUE,18b380da-f191-408a-a23b-be727828c8b8,Notebook Gamer,Computadores,5.477.000,14.000,559.901,4.460,2.000,1.640
0da180a3-e8ae-4940-b0f5-1e690e914797,15/01/2022,11/02/2022,TRUE,0ad70f9c-dc0b-4c6c-87f7-39ef6dafe1fb,Webcam,Periféricos,2.117.000,5.000,170.931,2.210,1.560,2.320
0da180a3-e8ae-4940-b0f5-1e690e914797,15/01/2022,11/02/2022,TRUE,bac43980-c9bc-4a38-bbb2-d66fe979e348,Placa de Vídeo,Componentes,8.534.000,46.000,791.943,3.360,1.100,2.780
0da180a3-e8ae-4940-b0f5-1e690e914797,15/01/2022,11/02/2022,TRUE,54f21b33-791f-4d06-b3aa-0ef9b061a8a4,Teclado,Acessórios,7.655.000,82.000,771.857,4.050,1.960,5.000
1220db51-8dd1-4d10-ba54-bb14b7a9621c,15/01/2022,01/02/2022,TRUE,44ffe4a2-3ba1-4b85-ad47-0c195eb4cc8d,Estabilizador 1000VA,Energia,8.713.000,42.000,931.132,2.420,2.000,4.060
1220db51-8dd1-4d10-ba54-bb14b7a9621c,15/01/2022,01/02/2022,TRUE,9d599895-1516-4ff9-8ce3-b63d604c45ba,Webcam Full HD,Periféricos,8.035.000,38.000,877.767,2.900,1.880,3.800
1220db51-8dd1-4d10-ba54-bb14b7a9621c,15/01/2022,01/02/2022,TRUE,baa6df5e-d578-4f71-acee-6cb7b741f998,Placa-Mãe,Componentes,8.557.000,50.000,689.190,5.000,2.000,3.610
