id,order_date,delivery_date,delivered,product_id,product,category,cost,amount,price,discount,taxes,freight_cost
c252e785-cc0f-49e6-ac73-70bca2a38443,27/06/2021,25/07/2021,TRUE,ea2f9a60-952b-4d22-a05c-d262e0b67934,Cooler,Componentes,2.508.000,2.000,195.405,2.630,1.230,2.500
c252e785-cc0f-49e6-ac73-70bca2a38443,27/06/2021,25/07/2021,TRUE,d83fc804-f991-4d35-9f2a-40fe0258ed5c,Tablet Android,Tablets,6.128.000,87.000,667.953,1.540,2.000,3.370
c252e785-cc0f-49e6-ac73-70bca2a38443,27/06/2021,25/07/2021,TRUE,44ffe4a2-3ba1-4b85-ad47-0c195eb4cc8d,Estabilizador 1000VA,Energia,8.713.000,7.000,931.132,2.170,2.000,2.070
edb7786e-8917-44c6-bd01-a98d27a1dc42,28/06/2021,29/06/2021,FALSE,66a02691-49da-4162-9bc3-a89e3d3503ba,Caixa de Som,Áudio,6.870.000,48.000,648.810,3.240,1.160,1.720
edb7786e-8917-44c6-bd01-a98d27a1dc42,28/06/2021,29/06/2021,FALSE,ca366536-7852-4935-a667-af0d75fbea7a,SSD,Armazenamento,7.951.000,61.000,663.185,2.730,2.000,2.890
edb7786e-8917-44c6-bd01-a98d27a1dc42,28/06/2021,29/06/2021,FALSE,51a020f0-17d6-4c8c-837f-e252406486bc,Impressora,Periféricos,9.912.000,16.000,745.005,1.220,2.000,5.000
edb7786e-8917-44c6-bd01-a98d27a1dc42,28/06/2021,29/06/2021,FALSE,0ad70f9c-dc0b-4c6c-87f7-39ef6dafe1fb,Webcam,Periféricos,2.117.000,73.000,170.931,5.000,1.440,4.250
edb7786e-8917-44c6-bd01-a98d27a1dc42,28/06/2021,29/06/2021,FALSE,e53ef18e-fd36-47d8-81d0-040fb78c0897,Fonte de Alimentação,Energia,3.506.000,29.000,246.210,3.220,1.100,2.440
edb7786e-8917-44c6-bd01-a98d27a1dc42,28/06/2021,29/06/2021,FALSE,8c14d2fe-6b93-4e0b-8d8a-e2da83a60c25,Hub USB,Acessórios,2.554.000,98.000,155.889,4.570,1.310,3.260
edb7786e-8917-44c6-bd01-a98d27a1dc42,28/06/2021,29/06/2021,FALSE,db06dfb1-efcc-445e-8526-39bd66d44b25,Monitor Gamer,Periféricos,9.563.000,82.000,891.814,4.610,2.000,5.000
edb7786e-8917-44c6-bd01-a98d27a1dc42,28/06/2021,29/06/2021,FALSE,7cb06038-6876-491e-b69d-6750a4ccf085,HD Externo 1TB,Armazenamento,3.476.000,50.000,253.986,3.660,1.290,2.990
edb7786e-8917-44c6-bd01-a98d27a1dc42,28/06/2021,29/06/2021,FALSE,f056d272-ab70-417c-8a78-6ade8ccfecb8,Headset Gamer,Áudio,3.008.000,33.000,203.107,2.070,1.720,1.200
e1a17d2e-cbd2-4c2e-9052-7d6e1af49cb7,28/06/2021,12/07/2021,TRUE,7fb4594c-9085-415c-aed3-4c2c6eed21e4,Tablet,Tablets,5.589.000,28.000,308.841,5.000,2.000,4.140
e1a17d2e-cbd2-4c2e-9052-7d6e1af49cb7,28/06/2021,12/07/2021,TRUE,43511872-185c-4705-8cf5-0ce79927fcf1,Fone de Ouvido,Áudio,5.997.000,6.000,572.818,4.630,1.280,2.570
e1a17d2e-cbd2-4c2e-9052-7d6e1af49cb7,28/06/2021,12/07/2021,TRUE,14223b2f-f6f9-4e42-afe7-7e8c2749ca4a,Pen Drive,Armazenamento,7.251.000,97.000,653.400,3.010,2.000,5.000
e1a17d2e-cbd2-4c2e-9052-7d6e1af49cb7,28/06/2021,12/07/2021,TRUE,e53ef18e-fd36-47d8-81d0-040fb78c0897,Fonte de Alimentação,Energia,3.506.000,94.000,246.210,5.000,2.000,4.560
e1a17d2e-cbd2-4c2e-9052-7d6e1af49cb7,28/06/2021,12/07/2021,TRUE,a8c1804a-c368-480c-9b1e-dcd5a01b5168,Impressora Multifuncional,Periféricos,7.656.000,14.000,721.054,5.000,2.000,3.440
e1a17d2e-cbd2-4c2e-9052-7d6e1af49cb7,28/06/2021,12/07/2021,TRUE,27850f95-24ad-4c89-989c-8148ad58ef36,Adaptador Bluetooth,Acessórios,2.114.000,13.000,224.264,3.870,1.480,3.290
e1a17d2e-cbd2-4c2e-9052-7d6e1af49cb7,28/06/2021,12/07/2021,TRUE,e5c01141-2a60-4378-bcb7-cda3ab621dd8,Fone de Ouvido Sem Fio,Áudio,4.230.000,6.000,423.675,2.730,2.000,5.000
e1a17d2e-cbd2-4c2e-9052-7d6e1af49cb7,28/06/2021,12/07/2021,TRUE,a4683878-cde0-4ff1-891d-82b63ac66e50,Caixa de Som Bluetooth,Áudio,4.379.000,52.000,457.189,2.140,1.720,1.590
e1a17d2e-cbd2-4c2e-9052-7d6e1af49cb7,28/06/2021,12/07/2021,TRUE,1d767e28-d2ba-4e0a-a67f-9d3e834ad203,Roteador Wi-Fi,Redes,5.961.000,64.000,587.253,5.000,2.000,3.090
e1a17d2e-cbd2-4c2e-9052-7d6e1af49cb7,28/06/2021,12/07/2021,TRUE,54f21b33-791f-4d06-b3aa-0ef9b061a8a4,Teclado,Acessórios,7.655.000,95.000,771.857,4.990,2.000,4.490
eaff6071-ca31-477a-bbfa-2bb8416a4509,28/06/2021,18/07/2021,TRUE,85e1f974-c7b6-44b0-8b57-a5991908d181,Scanner,Periféricos,2.281.000,12.000,163.682,5.000,2.000,3.500
eaff6071-ca31-477a-bbfa-2bb8416a4509,28/06/2021,18/07/2021,TRUE,9d599895-1516-4ff9-8ce3-b63d604c45ba,Webcam Full HD,Periféricos,8.035.000,17.000,877.767,4.120,1.110,5.000
eaff6071-ca31-477a-bbfa-2bb8416a4509,28/06/2021,18/07/2021,TRUE,db06dfb1-efcc-445e-8526-39bd66d44b25,Monitor Gamer,Periféricos,9.563.000,39.000,891.814,1.400,2.000,2.990
eaff6071-ca31-477a-bbfa-2bb8416a4509,28/06/2021,18/07/2021,TRUE,7cb06038-6876-491e-b69d-6750a4ccf085,HD Externo 1TB,Armazenamento,3.476.000,33.000,253.986,2.240,1.790,1.630
57720daf-273a-426c-8993-63cb948e3f5c,29/06/2021,30/06/2021,TRUE,cf495e19-6749-4727-af35-de477a6290a1,Memória RAM,Componentes,9.835.000,46.000,1.023.386,2.320,1.930,2.940
57720daf-273a-426c-8993-63cb948e3f5c,29/06/2021,30/06/2021,TRUE,605ab08e-5dff-4b0f-9c3b-620036609a44,Teclado Mecânico,Acessórios,9.460.000,52.000,777.302,2.470,1.380,1.020
57720daf-273a-426c-8993-63cb948e3f5c,29/06/2021,30/06/2021,TRUE,27850f95-24ad-4c89-989c-8148ad58ef36,Adaptador Bluetooth,Acessórios,2.114.000,40.000,224.264,5.000,2.000,4.050
57720daf-273a-426c-8993-63cb948e3f5c,29/06/2021,30/06/2021,TRUE,51a020f0-17d6-4c8c-837f-e252406486bc,Impressora,Periféricos,9.912.000,5.000,745.005,4.370,1.890,1.780
57720daf-273a-426c-8993-63cb948e3f5c,29/06/2021,30/06/2021,TRUE,f103ce15-4685-4343-801e-799afdd7ad5a,Headset,Áudio,8.367.000,80.000,739.884,1.970,1.300,2.560
57720daf-273a-426c-8993-63cb948e3f5c,29/06/2021,30/06/2021,TRUE,85347903-6f15-4899-a091-f510fde22fd0,Mousepad,Acessórios,2.299.000,26.000,241.729,1.100,2.000,3.160
57720daf-273a-426c-8993-63cb948e3f5c,29/06/2021,30/06/2021,TRUE,baa6df5e-d578-4f71-acee-6cb7b741f998,Placa-Mãe,Componentes,8.557.000,94.000,689.190,5.000,2.000,1.300
57720daf-273a-426c-8993-63cb948e3f5c,29/06/2021,30/06/2021,TRUE,0ad70f9c-dc0b-4c6c-87f7-39ef6dafe1fb,Webcam,Periféricos,2.117.000,19.000,170.931,4.730,1.820,1.490
57720daf-273a-426c-8993-63cb948e3f5c,29/06/2021,30/06/2021,TRUE,a7da50ae-1205-4833-9135-81a9a0e37b3b,Hub USB 3.0,Acessórios,3.051.000,66.000,171.835,1.410,1.160,2.390
57720daf-273a-426c-8993-63cb948e3f5c,29/06/2021,30/06/2021,TRUE,9d599895-1516-4ff9-8ce3-b63d604c45ba,Webcam Full HD,Periféricos,8.035.000,14.000,877.767,5.000,1.290,2.400
3dac9b4d-6f8a-463a-8dac-0536962ba52f,29/06/2021,30/06/2021,TRUE,a7da50ae-1205-4833-9135-81a9a0e37b3b,Hub USB 3.0,Acessórios,3.051.000,29.000,171.835,2.350,1.770,2.710
3dac9b4d-6f8a-463a-8dac-0536962ba52f,29/06/2021,30/06/2021,TRUE,3f892824-550d-41c0-ac19-98ca5f558f81,Notebook,Computadores,6.449.000,69.000,559.563,2.690,2.000,2.820
3dac9b4d-6f8a-463a-8dac-0536962ba52f,29/06/2021,30/06/2021,TRUE,85347903-6f15-4899-a091-f510fde22fd0,Mousepad,Acessórios,2.299.000,70.000,241.729,2.120,2.000,1.230
3dac9b4d-6f8a-463a-8dac-0536962ba52f,29/06/2021,30/06/2021,TRUE,f056d272-ab70-417c-8a78-6ade8ccfecb8,Headset Gamer,Áudio,3.008.000,74.000,203.107,3.500,2.000,1.840
3dac9b4d-6f8a-463a-8dac-0536962ba52f,29/06/2021,30/06/2021,TRUE,ea2f9a60-952b-4d22-a05c-d262e0b67934,Cooler,Componentes,2.508.000,6.000,195.405,3.160,1.110,4.530
3dac9b4d-6f8a-463a-8dac-0536962ba52f,29/06/2021,30/06/2021,TRUE,a8c1804a-c368-480c-9b1e-dcd5a01b5168,Impressora Multifuncional,Periféricos,7.656.000,75.000,721.054,3.360,1.910,3.100
3dac9b4d-6f8a-463a-8dac-0536962ba52f,29/06/2021,30/06/2021,TRUE,1ccf3b41-1ea3-48f9-870a-eb475dbde6d4,Cabo HDMI,Acessórios,9.631.000,90.000,1.025.511,5.000,1.150,4.020
3dac9b4d-6f8a-463a-8dac-0536962ba52f,29/06/2021,30/06/2021,TRUE,e64f72d7-5b4b-466f-a445-83c677d004c7,Gabinete,Componentes,3.896.000,63.000,247.890,4.300,1.260,1.590
c10235bc-d2b6-4510-98d1-6d555443600d,29/06/2021,01/07/2021,TRUE,7fb4594c-9085-415c-aed3-4c2c6eed21e4,Tablet,Tablets,5.589.000,33.000,308.841,1.750,1.610,5.000
c10235bc-d2b6-4510-98d1-6d555443600d,29/06/2021,01/07/2021,TRUE,12641bc1-0aa7-478b-9a54-7a02706294aa,Placa de Vídeo GeForce,Componentes,5.728.000,18.000,428.820,4.850,2.000,2.670
c10235bc-d2b6-4510-98d1-6d555443600d,29/06/2021,01/07/2021,TRUE,27850f95-24ad-4c89-989c-8148ad58ef36,Adaptador Bluetooth,Acessórios,2.114.000,98.000,224.264,4.210,2.000,3.400
c10235bc-d2b6-4510-98d1-6d555443600d,29/06/2021,01/07/2021,TRUE,d83fc804-f991-4d35-9f2a-40fe0258ed5c,Tablet Android,Tablets,6.128.000,69.000,667.953,3.340,1.300,4.700
1241a449-53a6-4332-ad1d-88ac92b24327,29/06/2021,07/07/2021,TRUE,3f892824-550d-41c0-ac19-98ca5f558f81,Notebook,Computadores,6.449.000,35.000,559.563,1.330,2.000,2.290
1241a449-53a6-4332-ad1d-88ac92b24327,29/06/2021,07/07/2021,TRUE,ea2f9a60-952b-4d22-a05c-d262e0b67934,Cooler,Componentes,2.508.000,19.000,195.405,1.460,1.500,1.120
1241a449-53a6-4332-ad1d-88ac92b24327,29/06/2021,07/07/2021,TRUE,18b380da-f191-408a-a23b-be727828c8b8,Notebook Gamer,Computadores,5.477.000,23.000,559.901,4.630,1.140,4.740
91daaf26-dfb2-4372-8191-dbc617797a7c,30/06/2021,28/07/2021,TRUE,a8c1804a-c368-480c-9b1e-dcd5a01b5168,Impressora Multifuncional,Periféricos,7.656.000,89.000,721.054,2.160,2.000,4.190
91daaf26-dfb2-4372-8191-dbc617797a7c,30/06/2021,28/07/2021,TRUE,d83fc804-f991-4d35-9f2a-40fe0258ed5c,Tablet Android,Tablets,6.128.000,81.000,667.953,4.270,1.440,5.000
91daaf26-dfb2-4372-8191-dbc617797a7c,30/06/2021,28/07/2021,TRUE,43511872-185c-4705-8cf5-0ce79927fcf1,Fone de Ouvido,Áudio,5.997.000,49.000,572.818,4.270,2.000,1.780
91daaf26-dfb2-4372-8191-dbc617797a7c,30/06/2021,28/07/2021,TRUE,db06dfb1-efcc-445e-8526-39bd66d44b25,Monitor Gamer,Periféricos,9.563.000,3.000,891.814,3.940,2.000,1.090
91daaf26-dfb2-4372-8191-dbc617797a7c,30/06/2021,28/07/2021,TRUE,0ff9542b-e317-4913-833d-5b0b0f7c0d0f,Cabo HDMI 4K,Acessórios,9.484.000,14.000,691.528,3.230,2.000,1.890
91daaf26-dfb2-4372-8191-dbc617797a7c,30/06/2021,28/07/2021,TRUE,f8a7ccd8-bb76-4291-8414-e4268e72c1d2,Pendrive 128GB,Armazenamento,6.376.000,30.000,640.554,3.840,1.410,4.170
91daaf26-dfb2-4372-8191-dbc617797a7c,30/06/2021,28/07/2021,TRUE,0ad70f9c-dc0b-4c6c-87f7-39ef6dafe1fb,Webcam,Periféricos,2.117.000,49.000,170.931,1.490,2.000,5.000
5ad3d628-cb2e-43e7-966d-98658b4e3479,30/06/2021,28/07/2021,TRUE,a8c1804a-c368-480c-9b1e-dcd5a01b5168,Impressora Multifuncional,Periféricos,7.656.000,27.000,721.054,1.860,1.400,1.810
5ad3d628-cb2e-43e7-966d-98658b4e3479,30/06/2021,28/07/2021,TRUE,f103ce15-4685-4343-801e-799afdd7ad5a,Headset,Áudio,8.367.000,77.000,739.884,3.790,2.000,4.650
5ad3d628-cb2e-43e7-966d-98658b4e3479,30/06/2021,28/07/2021,TRUE,f056d272-ab70-417c-8a78-6ade8ccfecb8,Headset Gamer,Áudio,3.008.000,89.000,203.107,2.200,1.960,3.940
5ad3d628-cb2e-43e7-966d-98658b4e3479,30/06/2021,28/07/2021,TRUE,e5c01141-2a60-4378-bcb7-cda3ab621dd8,Fone de Ouvido Sem Fio,Áudio,4.230.000,85.000,423.675,2.040,1.060,1.010
5ad3d628-cb2e-43e7-966d-98658b4e3479,30/06/2021,28/07/2021,TRUE,a4683878-cde0-4ff1-891d-82b63ac66e50,Caixa de Som Bluetooth,Áudio,4.379.000,0,457.189,1.540,2.000,5.000
5ad3d628-cb2e-43e7-966d-98658b4e3479,30/06/2021,28/07/2021,TRUE,6c5ab492-4430-4c5b-b9da-fb66dbfb0e7e,Scanner Profissional,Periféricos,8.944.000,12.000,515.699,3.960,2.000,2.810
5ad3d628-cb2e-43e7-966d-98658b4e3479,30/06/2021,28/07/2021,TRUE,43511872-185c-4705-8cf5-0ce79927fcf1,Fone de Ouvido,Áudio,5.997.000,5.000,572.818,4.910,2.000,2.680
5ad3d628-cb2e-43e7-966d-98658b4e3479,30/06/2021,28/07/2021,TRUE,7cb06038-6876-491e-b69d-6750a4ccf085,HD Externo 1TB,Armazenamento,3.476.000,9.000,253.986,2.450,2.000,1.570
7a451f06-8351-4448-b7d8-81caa753a937,30/06/2021,21/07/2021,TRUE,12641bc1-0aa7-478b-9a54-7a02706294aa,Placa de Vídeo GeForce,Componentes,5.728.000,17.000,428.820,5.000,1.000,4.680
7a451f06-8351-4448-b7d8-81caa753a937,30/06/2021,21/07/2021,TRUE,d83fc804-f991-4d35-9f2a-40fe0258ed5c,Tablet Android,Tablets,6.128.000,19.000,667.953,2.680,2.000,5.000
7a451f06-8351-4448-b7d8-81caa753a937,30/06/2021,21/07/2021,TRUE,dd082ee4-b813-47e3-b34c-68efb693170b,Cartucho de Tinta,Suprimentos,5.745.000,19.000,501.930,1.800,2.000,2.490
7a451f06-8351-4448-b7d8-81caa753a937,30/06/2021,21/07/2021,TRUE,a8c1804a-c368-480c-9b1e-dcd5a01b5168,Impressora Multifuncional,Periféricos,7.656.000,74.000,721.054,4.130,1.520,1.210
7a451f06-8351-4448-b7d8-81caa753a937,30/06/2021,21/07/2021,TRUE,c35358ba-fa16-4f7c-aea9-c749cc41f74d,Mouse,Acessórios,4.366.000,69.000,411.590,2.030,2.000,1.990
7a451f06-8351-4448-b7d8-81caa753a937,30/06/2021,21/07/2021,TRUE,1d767e28-d2ba-4e0a-a67f-9d3e834ad203,Roteador Wi-Fi,Redes,5.961.000,3.000,587.253,1.120,1.770,5.000
7a451f06-8351-4448-b7d8-81caa753a937,30/06/2021,21/07/2021,TRUE,0dd9517d-82a8-4671-9344-c84b80d3f349,Processador,Componentes,5.876.000,52.000,604.678,2.990,2.000,5.000
7a451f06-8351-4448-b7d8-81caa753a937,30/06/2021,21/07/2021,TRUE,1ccf3b41-1ea3-48f9-870a-eb475dbde6d4,Cabo HDMI,Acessórios,9.631.000,98.000,1.025.511,2.280,1.310,3.940
7a451f06-8351-4448-b7d8-81caa753a937,30/06/2021,21/07/2021,TRUE,27850f95-24ad-4c89-989c-8148ad58ef36,Adaptador Bluetooth,Acessórios,2.114.000,29.000,224.264,5.000,2.000,5.000
7a451f06-8351-4448-b7d8-81caa753a937,30/06/2021,21/07/2021,TRUE,bac43980-c9bc-4a38-bbb2-d66fe979e348,Placa de Vídeo,Componentes,8.534.000,6.000,791.943,5.000,2.000,3.580
16b90e64-a758-4232-a7ee-2b8d10e2d3f8,01/07/2021,23/07/2021,FALSE,dd082ee4-b813-47e3-b34c-68efb693170b,Cartucho de Tinta,Suprimentos,5.745.000,59.000,501.930,2.900,1.080,2.320
16b90e64-a758-4232-a7ee-2b8d10e2d3f8,01/07/2021,23/07/2021,FALSE,e64f72d7-5b4b-466f-a445-83c677d004c7,Gabinete,Componentes,3.896.000,46.000,247.890,3.270,2.000,5.000
16b90e64-a758-4232-a7ee-2b8d10e2d3f8,01/07/2021,23/07/2021,FALSE,a4683878-cde0-4ff1-891d-82b63ac66e50,Caixa de Som Bluetooth,Áudio,4.379.000,78.000,457.189,4.820,1.590,4.680
16b90e64-a758-4232-a7ee-2b8d10e2d3f8,01/07/2021,23/07/2021,FALSE,baa6df5e-d578-4f71-acee-6cb7b741f998,Placa-Mãe,Componentes,8.557.000,83.000,689.190,1.860,1.130,2.160
16b90e64-a758-4232-a7ee-2b8d10e2d3f8,01/07/2021,23/07/2021,FALSE,9d599895-1516-4ff9-8ce3-b63d604c45ba,Webcam Full HD,Periféricos,8.035.000,4.000,877.767,3.040,1.170,5.000
acb76170-f0d3-4a69-966e-6bfb9576526e,01/07/2021,22/07/2021,TRUE,dd082ee4-b813-47e3-b34c-68efb693170b,Cartucho de Tinta,Suprimentos,5.745.000,11.000,501.930,1.510,2.000,5.000
acb76170-f0d3-4a69-966e-6bfb9576526e,01/07/2021,22/07/2021,TRUE,e53ef18e-fd36-47d8-81d0-040fb78c0897,Fonte de Alimentação,Energia,3.506.000,68.000,246.210,5.000,2.000,4.390
acb76170-f0d3-4a69-966e-6bfb9576526e,01/07/2021,22/07/2021,TRUE,a4683878-cde0-4ff1-891d-82b63ac66e50,Caixa de Som Bluetooth,Áudio,4.379.000,4.000,457.189,1.790,1.830,3.050
acb76170-f0d3-4a69-966e-6bfb9576526e,01/07/2021,22/07/2021,TRUE,a8c1804a-c368-480c-9b1e-dcd5a01b5168,Impressora Multifuncional,Periféricos,7.656.000,94.000,721.054,1.590,2.000,1.710
acb76170-f0d3-4a69-966e-6bfb9576526e,01/07/2021,22/07/2021,TRUE,8c14d2fe-6b93-4e0b-8d8a-e2da83a60c25,Hub USB,Acessórios,2.554.000,66.000,155.889,1.980,2.000,1.000
acb76170-f0d3-4a69-966e-6bfb9576526e,01/07/2021,22/07/2021,TRUE,e799e77b-0a8c-46da-a27f-bc4a13c98467,Roteador,Redes,5.161.000,62.000,557.337,4.090,2.000,2.930
acb76170-f0d3-4a69-966e-6bfb9576526e,01/07/2021,22/07/2021,TRUE,98549fde-2cf5-4c19-a93d-d92648869276,Cartucho de Tinta HP,Suprimentos,6.048.000,87.000,499.871,5.000,2.000,4.770
acb76170-f0d3-4a69-966e-6bfb9576526e,01/07/2021,22/07/2021,TRUE,85347903-6f15-4899-a091-f510fde22fd0,Mousepad,Acessórios,2.299.000,10.000,241.729,4.020,2.000,4.900
acb76170-f0d3-4a69-966e-6bfb9576526e,01/07/2021,22/07/2021,TRUE,44ffe4a2-3ba1-4b85-ad47-0c195eb4cc8d,Estabilizador 1000VA,Energia,8.713.000,42.000,931.132,4.690,2.000,1.890
8a58fa9c-2126-46bc-a1e5-b130b7a45b4c,01/07/2021,18/07/2021,TRUE,2f066034-6660-4f43-bed1-f431bcdf1c28,Monitor,Periféricos,3.169.000,77.000,233.362,2.820,1.480,1.980
8a58fa9c-2126-46bc-a1e5-b130b7a45b4c,01/07/2021,18/07/2021,TRUE,e5508320-9789-4195-aac9-b9d4c4d18292,HD Externo,Armazenamento,9.232.000,60.000,511.502,4.280,1.970,2.770
8a58fa9c-2126-46bc-a1e5-b130b7a45b4c,01/07/2021,18/07/2021,TRUE,14223b2f-f6f9-4e42-afe7-7e8c2749ca4a,Pen Drive,Armazenamento,7.251.000,21.000,653.400,4.570,2.000,1.600
8a58fa9c-2126-46bc-a1e5-b130b7a45b4c,01/07/2021,18/07/2021,TRUE,18b380da-f191-408a-a23b-be727828c8b8,Notebook Gamer,Computadores,5.477.000,9.000,559.901,1.640,1.830,3.430
8a58fa9c-2126-46bc-a1e5-b130b7a45b4c,01/07/2021,18/07/2021,TRUE,0ad70f9c-dc0b-4c6c-87f7-39ef6dafe1fb,Webcam,Periféricos,2.117.000,21.000,170.931,4.970,2.000,1.010
f6cc0893-9d5e-4f0b-817b-af10f4b643cb,01/07/2021,27/07/2021,FALSE,e53ef18e-fd36-47d8-81d0-040fb78c0897,Fonte de Alimentação,Energia,3.506.000,97.000,246.210,1.830,1.930,3.710
f6cc0893-9d5e-4f0b-817b-af10f4b643cb,01/07/2021,27/07/2021,FALSE,c35358ba-fa16-4f7c-aea9-c749cc41f74d,Mouse,Acessórios,4.366.000,65.000,411.590,2.550,2.000,3.030
f6cc0893-9d5e-4f0b-817b-af10f4b643cb,01/07/2021,27/07/2021,FALSE,f61d6430-37b1-4683-94a9-f128f1c66b01,Cabo de Rede,Redes,7.930.000,86.000,660.731,1.720,1.510,5.000
0f5bfd88-d7a3-4170-832b-42b9bcc96a03,01/07/2021,26/07/2021,TRUE,dd082ee4-b813-47e3-b34c-68efb693170b,Cartucho de Tinta,Suprimentos,5.745.000,46.000,501.930,4.700,2.000,1.760
0f5bfd88-d7a3-4170-832b-42b9bcc96a03,01/07/2021,26/07/2021,TRUE,54f21b33-791f-4d06-b3aa-0ef9b061a8a4,Teclado,Acessórios,7.655.000,6.000,771.857,1.440,2.000,1.530
0f5bfd88-d7a3-4170-832b-42b9bcc96a03,01/07/2021,26/07/2021,TRUE,44ffe4a2-3ba1-4b85-ad47-0c195eb4cc8d,Estabilizador 1000VA,Energia,8.713.000,89.000,931.132,1.130,2.000,4.100
0f5bfd88-d7a3-4170-832b-42b9bcc96a03,01/07/2021,26/07/2021,TRUE,43511872-185c-4705-8cf5-0ce79927fcf1,Fone de Ouvido,Áudio,5.997.000,51.000,572.818,3.560,1.110,1.240
0f5bfd88-d7a3-4170-832b-42b9bcc96a03,01/07/2021,26/07/2021,TRUE,f056d272-ab70-417c-8a78-6ade8ccfecb8,Headset Gamer,Áudio,3.008.000,73.000,203.107,2.830,1.330,1.210
0f5bfd88-d7a3-4170-832b-42b9bcc96a03,01/07/2021,26/07/2021,TRUE,51a020f0-17d6-4c8c-837f-e252406486bc,Impressora,Periféricos,9.912.000,33.000,745.005,3.370,2.000,3.420
0f5bfd88-d7a3-4170-832b-42b9bcc96a03,01/07/2021,26/07/2021,TRUE,ca366536-7852-4935-a667-af0d75fbea7a,SSD,Armazenamento,7.951.000,30.000,663.185,1.920,1.170,5.000
0f5bfd88-d7a3-4170-832b-42b9bcc96a03,01/07/2021,26/07/2021,TRUE,8c14d2fe-6b93-4e0b-8d8a-e2da83a60c25,Hub USB,Acessórios,2.554.000,2.000,155.889,4.280,2.000,4.090
0f5bfd88-d7a3-4170-832b-42b9bcc96a03,01/07/2021,26/07/2021,TRUE,d83fc804-f991-4d35-9f2a-40fe0258ed5c,Tablet Android,Tablets,6.128.000,17.000,667.953,2.420,2.000,4.570
11f63ba3-d78c-4770-a84d-c7946f89de5d,02/07/2021,07/07/2021,TRUE,f8a7ccd8-bb76-4291-8414-e4268e72c1d2,Pendrive 128GB,Armazenamento,6.376.000,61.000,640.554,2.800,2.000,1.960
11f63ba3-d78c-4770-a84d-c7946f89de5d,02/07/2021,07/07/2021,TRUE,85e1f974-c7b6-44b0-8b57-a5991908d181,Scanner,Periféricos,2.281.000,15.000,163.682,1.180,1.770,3.210
11f63ba3-d78c-4770-a84d-c7946f89de5d,02/07/2021,07/07/2021,TRUE,e53ef18e-fd36-47d8-81d0-040fb78c0897,Fonte de Alimentação,Energia,3.506.000,53.000,246.210,4.390,1.770,1.250
11f63ba3-d78c-4770-a84d-c7946f89de5d,02/07/2021,07/07/2021,TRUE,9d599895-1516-4ff9-8ce3-b63d604c45ba,Webcam Full HD,Periféricos,8.035.000,19.000,877.767,3.400,1.960,1.080
11f63ba3-d78c-4770-a84d-c7946f89de5d,02/07/2021,07/07/2021,TRUE,a4683878-cde0-4ff1-891d-82b63ac66e50,Caixa de Som Bluetooth,Áudio,4.379.000,93.000,457.189,5.000,1.790,5.000
11f63ba3-d78c-4770-a84d-c7946f89de5d,02/07/2021,07/07/2021,TRUE,ca366536-7852-4935-a667-af0d75fbea7a,SSD,Armazenamento,7.951.000,2.000,663.185,4.720,1.620,4.570
cdf47372-eb08-4c77-a8a2-9491fe102430,02/07/2021,18/07/2021,TRUE,7fb4594c-9085-415c-aed3-4c2c6eed21e4,Tablet,Tablets,5.589.000,48.000,308.841,4.130,1.050,1.190
cdf47372-eb08-4c77-a8a2-9491fe102430,02/07/2021,18/07/2021,TRUE,d83fc804-f991-4d35-9f2a-40fe0258ed5c,Tablet Android,Tablets,6.128.000,46.000,667.953,2.130,1.450,1.690
cdf47372-eb08-4c77-a8a2-9491fe102430,02/07/2021,18/07/2021,TRUE,ea2f9a60-952b-4d22-a05c-d262e0b67934,Cooler,Componentes,2.508.000,54.000,195.405,4.330,1.840,4.370
cdf47372-eb08-4c77-a8a2-9491fe102430,02/07/2021,18/07/2021,TRUE,54f21b33-791f-4d06-b3aa-0ef9b061a8a4,Teclado,Acessórios,7.655.000,5.000,771.857,5.000,1.940,1.570
cdf47372-eb08-4c77-a8a2-9491fe102430,02/07/2021,18/07/2021,TRUE,43511872-185c-4705-8cf5-0ce79927fcf1,Fone de Ouvido,Áudio,5.997.000,62.000,572.818,4.620,2.000,5.000
cdf47372-eb08-4c77-a8a2-9491fe102430,02/07/2021,18/07/2021,TRUE,85347903-6f15-4899-a091-f510fde22fd0,Mousepad,Acessórios,2.299.000,58.000,241.729,2.410,2.000,4.900
cdf47372-eb08-4c77-a8a2-9491fe102430,02/07/2021,18/07/2021,TRUE,14223b2f-f6f9-4e42-afe7-7e8c2749ca4a,Pen Drive,Armazenamento,7.251.000,53.000,653.400,3.820,2.000,2.890
cdf47372-eb08-4c77-a8a2-9491fe102430,02/07/2021,18/07/2021,TRUE,1ccf3b41-1ea3-48f9-870a-eb475dbde6d4,Cabo HDMI,Acessórios,9.631.000,16.000,1.025.511,4.740,1.770,3.720
cdf47372-eb08-4c77-a8a2-9491fe102430,02/07/2021,18/07/2021,TRUE,7cb06038-6876-491e-b69d-6750a4ccf085,HD Externo 1TB,Armazenamento,3.476.000,64.000,253.986,4.490,2.000,1.310
cdf47372-eb08-4c77-a8a2-9491fe102430,02/07/2021,18/07/2021,TRUE,51a020f0-17d6-4c8c-837f-e252406486bc,Impressora,Periféricos,9.912.000,37.000,745.005,3.130,2.000,5.000
